cell_id,event_id,event_date,lat,lon,bmc_ward_code,rainfall_24h_mm,antecedent_rainfall_3d_mm,antecedent_rainfall_7d_mm,peak_hourly_rainfall_mm,elevation_mean_m,slope_mean_deg,builtup_fraction,water_fraction,vegetation_fraction,dist_to_water_m,dist_to_drainage_m,flood_area_m2,flood_fraction,observed_flooded
CELL_0763,EV_2023_07_29,2023-07-29,19.158585,72.846134,P/S,140.5,88.0,165.0,28.0,16.33,2.64,0.356,0.0,0.31,1931.9,1931.9,11900.0,0.0476,0
CELL_0764,EV_2023_07_29,2023-07-29,19.163101,72.846075,P/S,140.5,88.0,165.0,28.0,16.18,2.75,0.356,0.0,0.31,2396.2,2396.2,11900.0,0.0476,0
CELL_0765,EV_2023_07_29,2023-07-29,19.167616,72.846017,P/S,140.5,88.0,165.0,28.0,16.03,2.82,0.356,0.0,0.31,2860.4,2860.4,11900.0,0.0476,0
CELL_0766,EV_2023_07_29,2023-07-29,19.172132,72.845958,P/S,140.5,88.0,165.0,28.0,15.87,2.84,0.356,0.0,0.31,3126.1,3126.1,11900.0,0.0476,0
CELL_0767,EV_2023_07_29,2023-07-29,19.176647,72.845899,P/S,140.5,88.0,165.0,28.0,15.65,2.79,0.356,0.0,0.31,2641.1,2641.1,11900.0,0.0476,0
CELL_0768,EV_2023_07_29,2023-07-29,19.181163,72.84584,P/N,140.5,88.0,165.0,28.0,16.54,2.89,0.352,0.0,0.336,2156.0,2156.0,11750.0,0.047,0
CELL_0769,EV_2023_07_29,2023-07-29,19.185678,72.845782,P/N,140.5,88.0,165.0,28.0,16.34,2.72,0.352,0.0,0.336,1670.9,1670.9,11750.0,0.047,0
CELL_0770,EV_2023_07_29,2023-07-29,19.190194,72.845723,P/N,140.5,88.0,165.0,28.0,16.09,2.4,0.352,0.001,0.336,1185.9,1185.9,11750.0,0.047,0
CELL_0771,EV_2023_07_29,2023-07-29,19.194709,72.845664,P/N,140.5,88.0,165.0,28.0,15.59,1.81,0.352,0.008,0.336,700.8,700.8,17550.0,0.0702,1
CELL_0772,EV_2023_07_29,2023-07-29,19.199225,72.845605,R/S,140.5,88.0,165.0,28.0,14.89,0.8,0.618,0.085,0.377,215.7,215.7,54775.0,0.2191,1
CELL_0773,EV_2023_07_29,2023-07-29,19.203741,72.845547,R/S,140.5,88.0,165.0,28.0,15.62,0.98,0.337,0.064,0.377,271.2,271.2,42150.0,0.1686,1
CELL_0774,EV_2023_07_29,2023-07-29,19.208256,72.845488,R/S,140.5,88.0,165.0,28.0,17.66,2.09,0.337,0.006,0.377,761.5,761.5,13500.0,0.054,1
CELL_0775,EV_2023_07_29,2023-07-29,19.212772,72.845429,R/C,140.5,88.0,165.0,28.0,21.3,3.32,0.314,0.0,0.477,1251.8,1251.8,10475.0,0.0419,0
CELL_0776,EV_2023_07_29,2023-07-29,19.217287,72.84537,R/C,140.5,88.0,165.0,28.0,21.79,3.72,0.314,0.0,0.477,1742.1,1742.1,10475.0,0.0419,0
CELL_0777,EV_2023_07_29,2023-07-29,19.221803,72.845311,R/C,140.5,88.0,165.0,28.0,22.21,3.94,0.314,0.0,0.254,2232.4,2232.4,10475.0,0.0419,0
CELL_0778,EV_2023_07_29,2023-07-29,19.226318,72.845252,R/C,140.5,88.0,165.0,28.0,22.57,4.02,0.314,0.0,0.254,2500.0,2500.0,10475.0,0.0419,0
CELL_0779,EV_2023_07_29,2023-07-29,19.230834,72.845193,R/C,140.5,88.0,165.0,28.0,22.78,3.86,0.314,0.0,0.254,2012.4,2012.4,10475.0,0.0419,0
CELL_0780,EV_2023_07_29,2023-07-29,19.235349,72.845134,R/C,140.5,88.0,165.0,28.0,22.93,3.58,0.314,0.0,0.254,1524.9,1524.9,10475.0,0.0419,0
CELL_0781,EV_2023_07_29,2023-07-29,19.239865,72.845075,R/C,140.5,88.0,165.0,28.0,22.95,3.05,0.314,0.001,0.254,1037.3,1037.3,10475.0,0.0419,0
CELL_0782,EV_2023_07_29,2023-07-29,19.24438,72.845017,R/N,140.5,88.0,165.0,28.0,20.81,1.84,0.325,0.016,0.227,549.7,549.7,25475.0,0.1019,1
CELL_0783,EV_2023_07_29,2023-07-29,19.248896,72.844958,R/N,140.5,88.0,165.0,28.0,15.61,0.4,0.325,0.183,0.227,62.2,62.2,53975.0,0.2159,1
CELL_0784,EV_2023_07_29,2023-07-29,19.253411,72.844899,R/N,140.5,88.0,165.0,28.0,21.08,1.53,0.325,0.03,0.227,425.4,425.4,32750.0,0.131,1
CELL_0785,EV_2023_07_29,2023-07-29,19.257927,72.84484,R/N,140.5,88.0,165.0,28.0,22.54,2.52,0.325,0.003,0.227,913.0,913.0,10850.0,0.0434,0
CELL_0786,EV_2023_07_29,2023-07-29,19.262442,72.844781,R/N,140.5,88.0,165.0,28.0,23.29,3.06,0.325,0.0,0.227,1400.5,1400.5,10850.0,0.0434,0
CELL_0787,EV_2023_07_29,2023-07-29,19.266958,72.844721,R/N,140.5,88.0,165.0,28.0,23.86,3.35,0.325,0.0,0.227,1888.1,1888.1,10850.0,0.0434,0
CELL_0788,EV_2023_07_29,2023-07-29,18.968985,72.853329,UNKNOWN,140.5,88.0,165.0,28.0,31.3,2.5,0.39,0.0,0.16,5168.6,5168.6,13025.0,0.0521,1
CELL_0789,EV_2023_07_29,2023-07-29,18.9735,72.853271,E,140.5,88.0,165.0,28.0,23.8,0.9,0.437,0.0,0.054,5073.1,5073.1,14600.0,0.0584,1
CELL_0790,EV_2023_07_29,2023-07-29,18.978016,72.853213,E,140.5,88.0,165.0,28.0,23.4,0.9,0.437,0.0,0.054,5025.9,5025.9,14600.0,0.0584,1
CELL_0791,EV_2023_07_29,2023-07-29,18.982532,72.853155,F/S,140.5,88.0,165.0,28.0,21.51,0.8,0.397,0.0,0.067,5028.1,5028.1,13250.0,0.053,1
CELL_0792,EV_2023_07_29,2023-07-29,18.987047,72.853098,F/S,140.5,88.0,165.0,28.0,21.11,0.8,0.397,0.0,0.067,5079.8,5079.8,13250.0,0.053,1
CELL_0793,EV_2023_07_29,2023-07-29,18.991563,72.85304,F/S,140.5,88.0,165.0,28.0,20.72,0.8,0.397,0.0,0.067,5179.4,5179.4,13250.0,0.053,1
CELL_0794,EV_2023_07_29,2023-07-29,18.996079,72.852982,F/S,140.5,88.0,165.0,28.0,20.32,0.8,0.397,0.0,0.067,5059.3,5059.3,13250.0,0.053,1
CELL_0795,EV_2023_07_29,2023-07-29,19.000594,72.852924,F/S,140.5,88.0,165.0,28.0,19.9,0.8,0.397,0.0,0.067,4643.2,4643.2,13250.0,0.053,1
CELL_0796,EV_2023_07_29,2023-07-29,19.00511,72.852866,F/S,140.5,88.0,165.0,28.0,19.48,0.8,0.397,0.0,0.067,4227.1,4227.1,13250.0,0.053,1
CELL_0797,EV_2023_07_29,2023-07-29,19.009626,72.852808,F/S,140.5,88.0,165.0,28.0,19.06,0.79,0.397,0.0,0.067,3811.1,3811.1,13250.0,0.053,1
CELL_0798,EV_2023_07_29,2023-07-29,19.014141,72.85275,F/N,140.5,88.0,165.0,28.0,21.43,1.28,0.38,0.0,0.097,3395.1,3395.1,12700.0,0.0508,1
CELL_0799,EV_2023_07_29,2023-07-29,19.018657,72.852692,F/N,140.5,88.0,165.0,28.0,20.99,1.27,0.38,0.0,0.097,2979.1,2979.1,12700.0,0.0508,1
CELL_0800,EV_2023_07_29,2023-07-29,19.023173,72.852634,F/N,140.5,88.0,165.0,28.0,20.53,1.25,0.38,0.0,0.097,2563.0,2563.0,12700.0,0.0508,1
CELL_0801,EV_2023_07_29,2023-07-29,19.027688,72.852576,F/N,140.5,88.0,165.0,28.0,20.05,1.21,0.38,0.0,0.097,2147.0,2147.0,12700.0,0.0508,1
CELL_0802,EV_2023_07_29,2023-07-29,19.032204,72.852518,G/N,140.5,88.0,165.0,28.0,20.44,1.33,0.367,0.0,0.114,1731.1,1731.1,12250.0,0.049,0
CELL_0803,EV_2023_07_29,2023-07-29,19.03672,72.85246,G/N,140.5,88.0,165.0,28.0,19.87,1.22,0.367,0.0,0.114,1342.3,1342.3,12250.0,0.049,0
CELL_0804,EV_2023_07_29,2023-07-29,19.041235,72.852402,G/N,140.5,88.0,165.0,28.0,19.18,1.05,0.367,0.002,0.114,964.5,964.5,12250.0,0.049,0
CELL_0805,EV_2023_07_29,2023-07-29,19.045751,72.852344,G/N,140.5,88.0,165.0,28.0,18.16,0.78,0.367,0.013,0.114,586.6,586.6,24725.0,0.0989,1
CELL_0806,EV_2023_07_29,2023-07-29,19.050266,72.852285,G/N,140.5,88.0,165.0,28.0,15.63,0.4,0.367,0.088,0.114,208.8,208.8,46800.0,0.1872,1
CELL_0807,EV_2023_07_29,2023-07-29,19.054782,72.852227,H/E,140.5,88.0,165.0,28.0,15.97,0.4,0.395,0.107,0.09,169.1,169.1,50050.0,0.2002,1
CELL_0808,EV_2023_07_29,2023-07-29,19.059298,72.852169,H/E,140.5,88.0,165.0,28.0,18.18,0.89,0.395,0.016,0.09,546.9,546.9,27975.0,0.1119,1
CELL_0809,EV_2023_07_29,2023-07-29,19.063813,72.852111,H/E,140.5,88.0,165.0,28.0,18.44,1.21,0.395,0.003,0.09,897.0,897.0,13200.0,0.0528,1
CELL_0810,EV_2023_07_29,2023-07-29,19.068329,72.852053,H/E,140.5,88.0,165.0,28.0,18.35,1.41,0.395,0.001,0.09,1220.9,1220.9,13200.0,0.0528,1
CELL_0811,EV_2023_07_29,2023-07-29,19.072845,72.851995,H/E,140.5,88.0,165.0,28.0,18.14,1.54,0.395,0.0,0.09,1544.7,1544.7,13200.0,0.0528,1
CELL_0812,EV_2023_07_29,2023-07-29,19.07736,72.851936,H/E,140.5,88.0,165.0,28.0,17.87,1.63,0.395,0.0,0.09,1868.5,1868.5,13200.0,0.0528,1
CELL_0813,EV_2023_07_29,2023-07-29,19.081876,72.851878,H/E,140.5,88.0,165.0,28.0,17.56,1.68,0.395,0.0,0.09,2192.3,2192.3,13200.0,0.0528,1
CELL_0814,EV_2023_07_29,2023-07-29,19.086391,72.85182,H/E,140.5,88.0,165.0,28.0,17.24,1.72,0.395,0.0,0.09,2516.2,2516.2,13200.0,0.0528,1
CELL_0815,EV_2023_07_29,2023-07-29,19.090907,72.851762,H/E,140.5,88.0,165.0,28.0,16.89,1.74,0.395,0.0,0.09,2742.4,2742.4,13200.0,0.0528,1
CELL_0816,EV_2023_07_29,2023-07-29,19.095423,72.851703,K/E,140.5,88.0,165.0,28.0,19.44,2.34,0.373,0.0,0.134,2941.2,2941.2,12450.0,0.0498,0
CELL_0817,EV_2023_07_29,2023-07-29,19.099938,72.851645,K/E,140.5,88.0,165.0,28.0,19.08,2.35,0.373,0.0,0.134,3140.0,3140.0,12450.0,0.0498,0
CELL_0818,EV_2023_07_29,2023-07-29,19.104454,72.851587,K/E,140.5,88.0,165.0,28.0,18.72,2.36,0.373,0.0,0.134,3338.8,3338.8,12450.0,0.0498,0
CELL_0819,EV_2023_07_29,2023-07-29,19.108969,72.851528,K/E,140.5,88.0,165.0,28.0,18.34,2.36,0.373,0.0,0.134,3372.5,3372.5,12450.0,0.0498,0
CELL_0820,EV_2023_07_29,2023-07-29,19.113485,72.85147,K/E,140.5,88.0,165.0,28.0,17.91,2.34,0.373,0.0,0.134,2898.0,2898.0,12450.0,0.0498,0
CELL_0821,EV_2023_07_29,2023-07-29,19.118001,72.851412,K/E,140.5,88.0,165.0,28.0,17.46,2.29,0.373,0.0,0.134,2431.9,2431.9,12450.0,0.0498,0
CELL_0822,EV_2023_07_29,2023-07-29,19.122516,72.851353,K/E,140.5,88.0,165.0,28.0,16.99,2.19,0.373,0.0,0.134,1967.7,1967.7,12450.0,0.0498,0
CELL_0823,EV_2023_07_29,2023-07-29,19.127032,72.851295,K/E,140.5,88.0,165.0,28.0,16.45,2.03,0.373,0.0,0.134,1503.4,1503.4,12450.0,0.0498,0
CELL_0824,EV_2023_07_29,2023-07-29,19.131547,72.851236,K/E,140.5,88.0,165.0,28.0,15.78,1.75,0.373,0.001,0.134,1039.2,1039.2,12450.0,0.0498,0
CELL_0825,EV_2023_07_29,2023-07-29,19.136063,72.851178,K/E,140.5,88.0,165.0,28.0,14.7,1.23,0.683,0.014,0.134,575.0,575.0,35950.0,0.1438,1
CELL_0826,EV_2023_07_29,2023-07-29,19.140579,72.85112,K/E,140.5,88.0,165.0,28.0,10.43,0.4,0.683,0.144,0.134,110.7,110.7,70075.0,0.2803,1
CELL_0827,EV_2023_07_29,2023-07-29,19.145094,72.851061,P/S,140.5,88.0,165.0,28.0,14.94,1.04,0.652,0.043,0.166,353.5,353.5,47875.0,0.1915,1
CELL_0828,EV_2023_07_29,2023-07-29,19.14961,72.851003,P/S,140.5,88.0,165.0,28.0,15.95,1.86,0.356,0.004,0.166,817.8,817.8,11900.0,0.0476,0
CELL_0829,EV_2023_07_29,2023-07-29,19.154125,72.850944,P/S,140.5,88.0,165.0,28.0,16.07,2.32,0.356,0.0,0.31,1282.0,1282.0,11900.0,0.0476,0
CELL_0830,EV_2023_07_29,2023-07-29,19.158641,72.850886,P/S,140.5,88.0,165.0,28.0,15.99,2.57,0.356,0.0,0.31,1746.2,1746.2,11900.0,0.0476,0
CELL_0831,EV_2023_07_29,2023-07-29,19.163156,72.850827,P/S,140.5,88.0,165.0,28.0,15.84,2.72,0.356,0.0,0.31,2210.5,2210.5,11900.0,0.0476,0
CELL_0832,EV_2023_07_29,2023-07-29,19.167672,72.850769,P/S,140.5,88.0,165.0,28.0,15.67,2.8,0.356,0.0,0.31,2674.7,2674.7,11900.0,0.0476,0
CELL_0833,EV_2023_07_29,2023-07-29,19.172187,72.85071,P/S,140.5,88.0,165.0,28.0,15.51,2.84,0.356,0.0,0.31,3138.9,3138.9,11900.0,0.0476,0
CELL_0834,EV_2023_07_29,2023-07-29,19.176703,72.850651,P/N,140.5,88.0,165.0,28.0,16.39,3.0,0.352,0.0,0.336,2762.3,2762.3,11750.0,0.047,0
CELL_0835,EV_2023_07_29,2023-07-29,19.181219,72.850593,P/N,140.5,88.0,165.0,28.0,16.18,2.92,0.352,0.0,0.336,2277.3,2277.3,11750.0,0.047,0
CELL_0836,EV_2023_07_29,2023-07-29,19.185734,72.850534,P/N,140.5,88.0,165.0,28.0,15.99,2.77,0.352,0.0,0.336,1788.0,1788.0,11750.0,0.047,0
CELL_0837,EV_2023_07_29,2023-07-29,19.19025,72.850476,P/N,140.5,88.0,165.0,28.0,15.77,2.49,0.352,0.0,0.336,1297.7,1297.7,11750.0,0.047,0
CELL_0838,EV_2023_07_29,2023-07-29,19.194765,72.850417,P/N,140.5,88.0,165.0,28.0,15.37,1.97,0.352,0.004,0.336,807.4,807.4,11750.0,0.047,0
CELL_0839,EV_2023_07_29,2023-07-29,19.199281,72.850358,R/S,140.5,88.0,165.0,28.0,15.45,1.11,0.337,0.051,0.377,317.1,317.1,39475.0,0.1579,1
CELL_0840,EV_2023_07_29,2023-07-29,19.203796,72.8503,R/S,140.5,88.0,165.0,28.0,14.11,0.66,0.618,0.105,0.377,173.2,173.2,57275.0,0.2291,1
CELL_0841,EV_2023_07_29,2023-07-29,19.208312,72.850241,R/S,140.5,88.0,165.0,28.0,17.15,1.92,0.337,0.009,0.377,663.5,663.5,19225.0,0.0769,1
CELL_0842,EV_2023_07_29,2023-07-29,19.212827,72.850182,R/S,140.5,88.0,165.0,28.0,18.02,2.6,0.337,0.001,0.377,1153.8,1153.8,11250.0,0.045,0
CELL_0843,EV_2023_07_29,2023-07-29,19.217343,72.850123,R/C,140.5,88.0,165.0,28.0,21.47,3.66,0.314,0.0,0.477,1644.0,1644.0,10475.0,0.0419,0
CELL_0844,EV_2023_07_29,2023-07-29,19.221859,72.850065,R/C,140.5,88.0,165.0,28.0,21.93,3.91,0.314,0.0,0.477,2134.3,2134.3,10475.0,0.0419,0
CELL_0845,EV_2023_07_29,2023-07-29,19.226374,72.850006,R/C,140.5,88.0,165.0,28.0,22.34,4.04,0.314,0.0,0.254,2610.8,2610.8,10475.0,0.0419,0
CELL_0846,EV_2023_07_29,2023-07-29,19.23089,72.849947,R/C,140.5,88.0,165.0,28.0,22.58,3.9,0.314,0.0,0.254,2123.2,2123.2,10475.0,0.0419,0
CELL_0847,EV_2023_07_29,2023-07-29,19.235405,72.849888,R/C,140.5,88.0,165.0,28.0,22.77,3.66,0.314,0.0,0.254,1635.7,1635.7,10475.0,0.0419,0
CELL_0848,EV_2023_07_29,2023-07-29,19.239921,72.84983,R/N,140.5,88.0,165.0,28.0,21.15,2.82,0.325,0.001,0.227,1148.1,1148.1,10850.0,0.0434,0
CELL_0849,EV_2023_07_29,2023-07-29,19.244436,72.849771,R/N,140.5,88.0,165.0,28.0,20.89,2.08,0.325,0.009,0.227,660.5,660.5,19000.0,0.076,1
CELL_0850,EV_2023_07_29,2023-07-29,19.248952,72.849712,R/N,140.5,88.0,165.0,28.0,18.44,0.72,0.325,0.105,0.227,173.0,173.0,47500.0,0.19,1
CELL_0851,EV_2023_07_29,2023-07-29,19.253467,72.849653,R/N,140.5,88.0,165.0,28.0,20.31,1.2,0.325,0.052,0.227,314.6,314.6,39225.0,0.1569,1
CELL_0852,EV_2023_07_29,2023-07-29,19.257983,72.849594,R/N,140.5,88.0,165.0,28.0,22.24,2.34,0.325,0.005,0.227,802.2,802.2,10850.0,0.0434,0
CELL_0853,EV_2023_07_29,2023-07-29,19.262498,72.849535,R/N,140.5,88.0,165.0,28.0,23.08,2.96,0.325,0.0,0.227,1290.3,1290.3,10850.0,0.0434,0
CELL_0854,EV_2023_07_29,2023-07-29,19.267014,72.849476,R/N,140.5,88.0,165.0,28.0,23.68,3.3,0.325,0.0,0.227,1778.9,1778.9,10850.0,0.0434,0
CELL_0855,EV_2023_07_29,2023-07-29,19.271529,72.849417,UNKNOWN,140.5,88.0,165.0,28.0,19.29,2.35,0.39,0.0,0.16,2267.5,2267.5,13025.0,0.0521,1
CELL_0856,EV_2023_07_29,2023-07-29,18.973555,72.858018,UNKNOWN,140.5,88.0,165.0,28.0,30.83,2.49,0.39,0.0,0.16,4578.9,4578.9,13025.0,0.0521,1
CELL_0857,EV_2023_07_29,2023-07-29,18.978071,72.85796,UNKNOWN,140.5,88.0,165.0,28.0,30.43,2.49,0.39,0.0,0.16,4526.4,4526.4,13025.0,0.0521,1
CELL_0858,EV_2023_07_29,2023-07-29,18.982587,72.857902,F/S,140.5,88.0,165.0,28.0,21.43,0.8,0.397,0.0,0.067,4528.9,4528.9,13250.0,0.053,1
CELL_0859,EV_2023_07_29,2023-07-29,18.987102,72.857844,F/S,140.5,88.0,165.0,28.0,21.04,0.8,0.397,0.0,0.067,4586.2,4586.2,13250.0,0.053,1
CELL_0860,EV_2023_07_29,2023-07-29,18.991618,72.857787,UNKNOWN,140.5,88.0,165.0,28.0,29.25,2.49,0.39,0.0,0.16,4696.4,4696.4,13025.0,0.0521,1
CELL_0861,EV_2023_07_29,2023-07-29,18.996134,72.857729,F/S,140.5,88.0,165.0,28.0,20.26,0.8,0.397,0.0,0.067,4839.4,4839.4,13250.0,0.053,1
CELL_0862,EV_2023_07_29,2023-07-29,19.000649,72.857671,F/S,140.5,88.0,165.0,28.0,19.87,0.8,0.397,0.0,0.067,4920.5,4920.5,13250.0,0.053,1
CELL_0863,EV_2023_07_29,2023-07-29,19.005165,72.857613,F/S,140.5,88.0,165.0,28.0,19.45,0.8,0.397,0.0,0.067,4504.5,4504.5,13250.0,0.053,1
CELL_0864,EV_2023_07_29,2023-07-29,19.009681,72.857555,F/S,140.5,88.0,165.0,28.0,19.02,0.8,0.397,0.0,0.067,4088.5,4088.5,13250.0,0.053,1
CELL_0865,EV_2023_07_29,2023-07-29,19.014196,72.857498,F/N,140.5,88.0,165.0,28.0,21.4,1.29,0.38,0.0,0.097,3672.4,3672.4,12700.0,0.0508,1
CELL_0866,EV_2023_07_29,2023-07-29,19.018712,72.85744,F/N,140.5,88.0,165.0,28.0,20.96,1.28,0.38,0.0,0.097,3256.4,3256.4,12700.0,0.0508,1
CELL_0867,EV_2023_07_29,2023-07-29,19.023228,72.857382,F/N,140.5,88.0,165.0,28.0,20.51,1.26,0.38,0.0,0.097,2840.4,2840.4,12700.0,0.0508,1
CELL_0868,EV_2023_07_29,2023-07-29,19.027743,72.857324,F/N,140.5,88.0,165.0,28.0,20.05,1.24,0.38,0.0,0.097,2429.8,2429.8,12700.0,0.0508,1
CELL_0869,EV_2023_07_29,2023-07-29,19.032259,72.857266,F/N,140.5,88.0,165.0,28.0,19.57,1.2,0.38,0.0,0.097,2047.6,2047.6,12700.0,0.0508,1
CELL_0870,EV_2023_07_29,2023-07-29,19.036775,72.857208,F/N,140.5,88.0,165.0,28.0,19.06,1.14,0.38,0.0,0.097,1669.8,1669.8,12700.0,0.0508,1
CELL_0871,EV_2023_07_29,2023-07-29,19.04129,72.85715,G/N,140.5,88.0,165.0,28.0,19.38,1.2,0.367,0.0,0.114,1291.9,1291.9,12250.0,0.049,0
CELL_0872,EV_2023_07_29,2023-07-29,19.045806,72.857092,G/N,140.5,88.0,165.0,28.0,18.66,1.02,0.367,0.003,0.114,914.1,914.1,12250.0,0.049,0
CELL_0873,EV_2023_07_29,2023-07-29,19.050322,72.857034,G/N,140.5,88.0,165.0,28.0,17.56,0.73,0.367,0.017,0.114,536.2,536.2,27675.0,0.1107,1
CELL_0874,EV_2023_07_29,2023-07-29,19.054837,72.856976,H/E,140.5,88.0,165.0,28.0,15.71,0.4,0.395,0.113,0.09,158.4,158.4,50675.0,0.2027,1
CELL_0875,EV_2023_07_29,2023-07-29,19.059353,72.856918,H/E,140.5,88.0,165.0,28.0,15.85,0.4,0.395,0.096,0.09,192.2,192.2,48700.0,0.1948,1
CELL_0876,EV_2023_07_29,2023-07-29,19.063869,72.85686,H/E,140.5,88.0,165.0,28.0,17.62,0.86,0.395,0.019,0.09,516.1,516.1,29775.0,0.1191,1
CELL_0877,EV_2023_07_29,2023-07-29,19.068384,72.856802,H/E,140.5,88.0,165.0,28.0,17.9,1.17,0.395,0.004,0.09,839.9,839.9,13200.0,0.0528,1
CELL_0878,EV_2023_07_29,2023-07-29,19.0729,72.856744,H/E,140.5,88.0,165.0,28.0,17.83,1.38,0.395,0.001,0.09,1163.7,1163.7,13200.0,0.0528,1
CELL_0879,EV_2023_07_29,2023-07-29,19.077415,72.856686,H/E,140.5,88.0,165.0,28.0,17.63,1.52,0.395,0.0,0.09,1487.5,1487.5,13200.0,0.0528,1
CELL_0880,EV_2023_07_29,2023-07-29,19.081931,72.856628,H/E,140.5,88.0,165.0,28.0,17.37,1.61,0.395,0.0,0.09,1811.4,1811.4,13200.0,0.0528,1
CELL_0881,EV_2023_07_29,2023-07-29,19.086447,72.85657,H/E,140.5,88.0,165.0,28.0,17.06,1.67,0.395,0.0,0.09,2084.8,2084.8,13200.0,0.0528,1
CELL_0882,EV_2023_07_29,2023-07-29,19.090962,72.856511,H/E,140.5,88.0,165.0,28.0,16.71,1.7,0.395,0.0,0.09,2283.6,2283.6,13200.0,0.0528,1
CELL_0883,EV_2023_07_29,2023-07-29,19.095478,72.856453,K/E,140.5,88.0,165.0,28.0,19.26,2.29,0.373,0.0,0.134,2482.4,2482.4,12450.0,0.0498,0
CELL_0884,EV_2023_07_29,2023-07-29,19.099994,72.856395,K/E,140.5,88.0,165.0,28.0,18.91,2.32,0.373,0.0,0.134,2681.2,2681.2,12450.0,0.0498,0
CELL_0885,EV_2023_07_29,2023-07-29,19.104509,72.856337,K/E,140.5,88.0,165.0,28.0,18.55,2.33,0.373,0.0,0.134,2880.0,2880.0,12450.0,0.0498,0
CELL_0886,EV_2023_07_29,2023-07-29,19.109025,72.856279,K/E,140.5,88.0,165.0,28.0,18.19,2.35,0.373,0.0,0.134,3078.8,3078.8,12450.0,0.0498,0
CELL_0887,EV_2023_07_29,2023-07-29,19.11354,72.85622,K/E,140.5,88.0,165.0,28.0,17.81,2.35,0.373,0.0,0.134,3081.8,3081.8,12450.0,0.0498,0
CELL_0888,EV_2023_07_29,2023-07-29,19.118056,72.856162,K/E,140.5,88.0,165.0,28.0,17.36,2.31,0.373,0.0,0.134,2617.6,2617.6,12450.0,0.0498,0
CELL_0889,EV_2023_07_29,2023-07-29,19.122572,72.856104,K/E,140.5,88.0,165.0,28.0,16.89,2.24,0.373,0.0,0.134,2153.4,2153.4,12450.0,0.0498,0
CELL_0890,EV_2023_07_29,2023-07-29,19.127087,72.856046,K/E,140.5,88.0,165.0,28.0,16.38,2.11,0.373,0.0,0.134,1689.1,1689.1,12450.0,0.0498,0
CELL_0891,EV_2023_07_29,2023-07-29,19.131603,72.855987,K/E,140.5,88.0,165.0,28.0,15.77,1.88,0.373,0.001,0.134,1224.9,1224.9,12450.0,0.0498,0
CELL_0892,EV_2023_07_29,2023-07-29,19.136118,72.855929,K/E,140.5,88.0,165.0,28.0,14.91,1.47,0.683,0.006,0.134,760.7,760.7,25100.0,0.1004,1
CELL_0893,EV_2023_07_29,2023-07-29,19.140634,72.855871,K/E,140.5,88.0,165.0,28.0,12.92,0.74,0.683,0.057,0.134,296.4,296.4,52250.0,0.209,1
CELL_0894,EV_2023_07_29,2023-07-29,19.14515,72.855812,P/S,140.5,88.0,165.0,28.0,12.91,0.55,0.652,0.108,0.166,167.8,167.8,58725.0,0.2349,1
CELL_0895,EV_2023_07_29,2023-07-29,19.149665,72.855754,P/S,140.5,88.0,165.0,28.0,15.4,1.58,0.356,0.011,0.31,632.1,632.1,21700.0,0.0868,1
CELL_0896,EV_2023_07_29,2023-07-29,19.154181,72.855696,P/S,140.5,88.0,165.0,28.0,15.7,2.16,0.356,0.001,0.31,1096.3,1096.3,11900.0,0.0476,0
CELL_0897,EV_2023_07_29,2023-07-29,19.158696,72.855637,P/S,140.5,88.0,165.0,28.0,15.65,2.49,0.356,0.0,0.31,1560.5,1560.5,11900.0,0.0476,0
CELL_0898,EV_2023_07_29,2023-07-29,19.163212,72.855579,P/S,140.5,88.0,165.0,28.0,15.51,2.67,0.356,0.0,0.31,2024.8,2024.8,11900.0,0.0476,0
CELL_0899,EV_2023_07_29,2023-07-29,19.167728,72.855521,P/S,140.5,88.0,165.0,28.0,15.33,2.77,0.356,0.0,0.31,2489.0,2489.0,11900.0,0.0476,0
CELL_0900,EV_2023_07_29,2023-07-29,19.172243,72.855462,P/S,140.5,88.0,165.0,28.0,15.15,2.83,0.356,0.0,0.31,2954.4,2954.4,11900.0,0.0476,0
CELL_0901,EV_2023_07_29,2023-07-29,19.176759,72.855404,P/S,140.5,88.0,165.0,28.0,14.94,2.82,0.652,0.0,0.31,2866.6,2866.6,21775.0,0.0871,1
CELL_0902,EV_2023_07_29,2023-07-29,19.181274,72.855345,P/N,140.5,88.0,165.0,28.0,15.81,2.94,0.352,0.0,0.336,2376.3,2376.3,11750.0,0.047,0
CELL_0903,EV_2023_07_29,2023-07-29,19.18579,72.855287,P/N,140.5,88.0,165.0,28.0,15.62,2.81,0.352,0.0,0.336,1886.0,1886.0,11750.0,0.047,0
CELL_0904,EV_2023_07_29,2023-07-29,19.190305,72.855228,P/N,140.5,88.0,165.0,28.0,15.43,2.56,0.352,0.0,0.336,1395.8,1395.8,11750.0,0.047,0
CELL_0905,EV_2023_07_29,2023-07-29,19.194821,72.85517,R/S,140.5,88.0,165.0,28.0,16.62,2.3,0.337,0.003,0.377,905.5,905.5,11250.0,0.045,0
CELL_0906,EV_2023_07_29,2023-07-29,19.199337,72.855111,R/S,140.5,88.0,165.0,28.0,15.63,1.38,0.337,0.031,0.377,415.2,415.2,33750.0,0.135,1
CELL_0907,EV_2023_07_29,2023-07-29,19.203852,72.855053,R/S,140.5,88.0,165.0,28.0,11.31,0.4,0.618,0.172,0.377,75.1,75.1,66075.0,0.2643,1
